Date,Category,SKU,Units Sold,Price
05/01/2022,Sarsabz Urea,SU-7658,618,5000
05/01/2022,Nitrophos Sarsabz NP,NSP-5678,813,8050
05/01/2022,Sarsabz Urea,SU-7658,973,5000
05/01/2022,Babar Sher Urea,BSR-0294,844,4795
05/01/2022,Nitrophos Sarsabz NP,NSP-5678,810,8050
05/01/2022,Sarsabz Urea,SU-7658,915,5000
05/01/2022,Babar Sher Urea,BSR-0294,691,4795
05/01/2022,CAN Sarsabz Fatima,CSF-9101,793,5080
05/01/2022,CAN Sarsabz Fatima,CSF-9101,712,5080
05/01/2022,Babar Sher Urea,BSR-0294,589,4795
05/01/2022,CAN Pak Arab Guwara,CPAG-1122,921,4150
05/01/2022,Nitrophos Sarsabz NP,NSP-5678,516,8050
05/01/2022,Sarsabz Urea,SU-7658,581,5000
05/01/2022,Nitrophos Sarsabz NP,NSP-5678,525,8050
05/01/2022,Babar Sher Urea,BSR-0294,878,4795
05/01/2022,Babar Sher Urea,BSR-0294,789,4795
05/01/2022,CAN Sarsabz Fatima,CSF-9101,571,5080
05/01/2022,CAN Sarsabz Fatima,CSF-9101,705,5080
05/01/2022,CAN Sarsabz Fatima,CSF-9101,992,5080
05/01/2022,Babar Sher Urea,BSR-0294,886,4795
05/01/2022,Sarsabz Urea,SU-7658,597,5000
05/01/2022,Nitrophos Sarsabz NP,NSP-5678,726,8050
05/01/2022,Sarsabz Urea,SU-7658,993,5000
05/01/2022,CAN Pak Arab Guwara,CPAG-1122,961,4150
05/01/2022,Sarsabz Urea,SU-7658,958,5000
05/01/2022,Babar Sher Urea,BSR-0294,501,4795
05/01/2022,Nitrophos Sarsabz NP,NSP-5678,701,8050
05/01/2022,Sarsabz Urea,SU-7658,585,5000
05/01/2022,Sarsabz Urea,SU-7658,860,5000
05/01/2022,CAN Sarsabz Fatima,CSF-9101,759,5080
05/01/2022,CAN Sarsabz Fatima,CSF-9101,822,5080
05/01/2022,CAN Sarsabz Fatima,CSF-9101,524,5080
05/01/2022,CAN Sarsabz Fatima,CSF-9101,789,5080
05/01/2022,Sarsabz Urea,SU-7658,680,5000
05/01/2022,Babar Sher Urea,BSR-0294,560,4795
05/01/2022,Nitrophos Sarsabz NP,NSP-5678,706,8050
05/01/2022,Nitrophos Sarsabz NP,NSP-5678,540,8050
05/01/2022,CAN Sarsabz Fatima,CSF-9101,766,5080
05/01/2022,CAN Sarsabz Fatima,CSF-9101,622,5080
05/01/2022,CAN Sarsabz Fatima,CSF-9101,546,5080
05/01/2022,CAN Sarsabz Fatima,CSF-9101,515,5080
05/01/2022,CAN Pak Arab Guwara,CPAG-1122,539,4150
05/01/2022,Nitrophos Sarsabz NP,NSP-5678,692,8050
05/01/2022,CAN Pak Arab Guwara,CPAG-1122,970,4150
05/01/2022,CAN Pak Arab Guwara,CPAG-1122,960,4150
05/01/2022,Sarsabz Urea,SU-7658,724,5000
05/01/2022,CAN Pak Arab Guwara,CPAG-1122,872,4150
05/01/2022,CAN Pak Arab Guwara,CPAG-1122,507,4150
05/01/2022,Babar Sher Urea,BSR-0294,686,4795
05/01/2022,Nitrophos Sarsabz NP,NSP-5678,733,8050
05/01/2022,CAN Sarsabz Fatima,CSF-9101,517,5080
05/01/2022,Sarsabz Urea,SU-7658,550,5000
05/01/2022,Sarsabz Urea,SU-7658,973,5000
05/01/2022,Nitrophos Sarsabz NP,NSP-5678,782,8050
05/01/2022,CAN Pak Arab Guwara,CPAG-1122,506,4150
05/01/2022,CAN Pak Arab Guwara,CPAG-1122,961,4150
05/01/2022,CAN Pak Arab Guwara,CPAG-1122,975,4150
05/01/2022,Babar Sher Urea,BSR-0294,528,4795
05/01/2022,Sarsabz Urea,SU-7658,524,5000
06/01/2022,CAN Sarsabz Fatima,CSF-9101,861,5080
06/01/2022,CAN Pak Arab Guwara,CPAG-1122,976,4150
06/01/2022,Babar Sher Urea,BSR-0294,655,4795
06/01/2022,Babar Sher Urea,BSR-0294,710,4795
06/01/2022,CAN Pak Arab Guwara,CPAG-1122,790,4150
06/01/2022,Nitrophos Sarsabz NP,NSP-5678,571,8050
06/01/2022,CAN Pak Arab Guwara,CPAG-1122,735,4150
06/01/2022,Sarsabz Urea,SU-7658,943,5000
06/01/2022,Babar Sher Urea,BSR-0294,549,4795
06/01/2022,Sarsabz Urea,SU-7658,668,5000
06/01/2022,Sarsabz Urea,SU-7658,766,5000
06/01/2022,Sarsabz Urea,SU-7658,882,5000
06/01/2022,CAN Sarsabz Fatima,CSF-9101,523,5080
06/01/2022,Sarsabz Urea,SU-7658,554,5000
06/01/2022,CAN Sarsabz Fatima,CSF-9101,582,5080
06/01/2022,CAN Sarsabz Fatima,CSF-9101,725,5080
06/01/2022,Nitrophos Sarsabz NP,NSP-5678,612,8050
06/01/2022,CAN Pak Arab Guwara,CPAG-1122,715,4150
06/01/2022,Sarsabz Urea,SU-7658,532,5000
06/01/2022,Nitrophos Sarsabz NP,NSP-5678,822,8050
06/01/2022,Sarsabz Urea,SU-7658,522,5000
06/01/2022,CAN Sarsabz Fatima,CSF-9101,766,5080
06/01/2022,CAN Sarsabz Fatima,CSF-9101,826,5080
06/01/2022,Nitrophos Sarsabz NP,NSP-5678,569,8050
06/01/2022,CAN Sarsabz Fatima,CSF-9101,533,5080
06/01/2022,Nitrophos Sarsabz NP,NSP-5678,675,8050
06/01/2022,Nitrophos Sarsabz NP,NSP-5678,680,8050
06/01/2022,Nitrophos Sarsabz NP,NSP-5678,988,8050
06/01/2022,Nitrophos Sarsabz NP,NSP-5678,834,8050
06/01/2022,Babar Sher Urea,BSR-0294,609,4795
06/01/2022,Babar Sher Urea,BSR-0294,712,4795
06/01/2022,Sarsabz Urea,SU-7658,544,5000
06/01/2022,Nitrophos Sarsabz NP,NSP-5678,940,8050
06/01/2022,Nitrophos Sarsabz NP,NSP-5678,531,8050
06/01/2022,Babar Sher Urea,BSR-0294,529,4795
06/01/2022,CAN Pak Arab Guwara,CPAG-1122,972,4150
06/01/2022,Babar Sher Urea,BSR-0294,742,4795
06/01/2022,CAN Sarsabz Fatima,CSF-9101,995,5080
06/01/2022,Nitrophos Sarsabz NP,NSP-5678,964,8050
06/01/2022,Babar Sher Urea,BSR-0294,858,4795
06/01/2022,Nitrophos Sarsabz NP,NSP-5678,663,8050
06/01/2022,Nitrophos Sarsabz NP,NSP-5678,880,8050
06/01/2022,CAN Pak Arab Guwara,CPAG-1122,954,4150
06/01/2022,Nitrophos Sarsabz NP,NSP-5678,649,8050
06/01/2022,Sarsabz Urea,SU-7658,731,5000
06/01/2022,Babar Sher Urea,BSR-0294,798,4795
06/01/2022,CAN Pak Arab Guwara,CPAG-1122,858,4150
06/01/2022,Sarsabz Urea,SU-7658,526,5000
06/01/2022,Sarsabz Urea,SU-7658,581,5000
06/01/2022,Babar Sher Urea,BSR-0294,875,4795
06/01/2022,Babar Sher Urea,BSR-0294,948,4795
06/01/2022,Nitrophos Sarsabz NP,NSP-5678,652,8050
06/01/2022,CAN Sarsabz Fatima,CSF-9101,675,5080
06/01/2022,CAN Pak Arab Guwara,CPAG-1122,904,4150
06/01/2022,CAN Pak Arab Guwara,CPAG-1122,869,4150
06/01/2022,Babar Sher Urea,BSR-0294,833,4795
06/01/2022,Nitrophos Sarsabz NP,NSP-5678,939,8050
06/01/2022,CAN Pak Arab Guwara,CPAG-1122,684,4150
06/01/2022,CAN Sarsabz Fatima,CSF-9101,875,5080
06/01/2022,CAN Sarsabz Fatima,CSF-9101,604,5080
06/01/2022,Babar Sher Urea,BSR-0294,873,4795
06/01/2022,Babar Sher Urea,BSR-0294,889,4795
06/01/2022,Sarsabz Urea,SU-7658,564,5000
06/01/2022,CAN Pak Arab Guwara,CPAG-1122,641,4150
06/01/2022,Sarsabz Urea,SU-7658,849,5000
06/01/2022,CAN Pak Arab Guwara,CPAG-1122,519,4150
06/01/2022,CAN Sarsabz Fatima,CSF-9101,666,5080
06/01/2022,CAN Sarsabz Fatima,CSF-9101,968,5080
06/01/2022,CAN Sarsabz Fatima,CSF-9101,973,5080
06/01/2022,Nitrophos Sarsabz NP,NSP-5678,773,8050
06/01/2022,Sarsabz Urea,SU-7658,879,5000
06/01/2022,Sarsabz Urea,SU-7658,875,5000
06/01/2022,Babar Sher Urea,BSR-0294,582,4795
06/01/2022,Babar Sher Urea,BSR-0294,729,4795
06/01/2022,Nitrophos Sarsabz NP,NSP-5678,917,8050
06/01/2022,Sarsabz Urea,SU-7658,632,5000
06/01/2022,CAN Sarsabz Fatima,CSF-9101,960,5080
06/01/2022,CAN Sarsabz Fatima,CSF-9101,592,5080
06/01/2022,CAN Sarsabz Fatima,CSF-9101,603,5080
06/01/2022,Babar Sher Urea,BSR-0294,743,4795
06/01/2022,CAN Sarsabz Fatima,CSF-9101,990,5080
06/01/2022,CAN Pak Arab Guwara,CPAG-1122,695,4150
06/01/2022,Nitrophos Sarsabz NP,NSP-5678,884,8050
06/01/2022,Babar Sher Urea,BSR-0294,832,4795
06/01/2022,Sarsabz Urea,SU-7658,829,5000
06/01/2022,Babar Sher Urea,BSR-0294,944,4795
06/01/2022,Babar Sher Urea,BSR-0294,831,4795
06/01/2022,CAN Pak Arab Guwara,CPAG-1122,711,4150
06/01/2022,Nitrophos Sarsabz NP,NSP-5678,590,8050
06/01/2022,Nitrophos Sarsabz NP,NSP-5678,793,8050
06/01/2022,CAN Pak Arab Guwara,CPAG-1122,751,4150
06/01/2022,CAN Pak Arab Guwara,CPAG-1122,660,4150
06/01/2022,CAN Sarsabz Fatima,CSF-9101,538,5080
06/01/2022,Sarsabz Urea,SU-7658,930,5000
06/01/2022,Nitrophos Sarsabz NP,NSP-5678,855,8050
06/01/2022,Nitrophos Sarsabz NP,NSP-5678,945,8050
06/01/2022,Nitrophos Sarsabz NP,NSP-5678,548,8050
06/01/2022,Sarsabz Urea,SU-7658,670,5000
06/01/2022,Nitrophos Sarsabz NP,NSP-5678,799,8050
06/01/2022,Nitrophos Sarsabz NP,NSP-5678,547,8050
07/01/2022,Nitrophos Sarsabz NP,NSP-5678,938,8050
07/01/2022,Babar Sher Urea,BSR-0294,816,4795
07/01/2022,CAN Pak Arab Guwara,CPAG-1122,795,4150
07/01/2022,CAN Pak Arab Guwara,CPAG-1122,882,4150
07/01/2022,Babar Sher Urea,BSR-0294,642,4795
07/01/2022,CAN Sarsabz Fatima,CSF-9101,756,5080
07/01/2022,CAN Sarsabz Fatima,CSF-9101,844,5080
07/01/2022,Nitrophos Sarsabz NP,NSP-5678,708,8050
07/01/2022,Nitrophos Sarsabz NP,NSP-5678,693,8050
07/01/2022,CAN Pak Arab Guwara,CPAG-1122,766,4150
07/01/2022,CAN Sarsabz Fatima,CSF-9101,541,5080
07/01/2022,Nitrophos Sarsabz NP,NSP-5678,790,8050
07/01/2022,Babar Sher Urea,BSR-0294,784,4795
07/01/2022,CAN Pak Arab Guwara,CPAG-1122,544,4150
07/01/2022,CAN Sarsabz Fatima,CSF-9101,648,5080
07/01/2022,CAN Pak Arab Guwara,CPAG-1122,861,4150
07/01/2022,Babar Sher Urea,BSR-0294,661,4795
07/01/2022,CAN Pak Arab Guwara,CPAG-1122,693,4150
07/01/2022,Babar Sher Urea,BSR-0294,538,4795
07/01/2022,Nitrophos Sarsabz NP,NSP-5678,875,8050
07/01/2022,CAN Pak Arab Guwara,CPAG-1122,966,4150
07/01/2022,Sarsabz Urea,SU-7658,711,5000
07/01/2022,CAN Sarsabz Fatima,CSF-9101,770,5080
07/01/2022,CAN Pak Arab Guwara,CPAG-1122,802,4150
07/01/2022,CAN Pak Arab Guwara,CPAG-1122,966,4150
07/01/2022,Babar Sher Urea,BSR-0294,743,4795
07/01/2022,Nitrophos Sarsabz NP,NSP-5678,848,8050
07/01/2022,Sarsabz Urea,SU-7658,528,5000
07/01/2022,CAN Sarsabz Fatima,CSF-9101,859,5080
07/01/2022,CAN Sarsabz Fatima,CSF-9101,880,5080
07/01/2022,Sarsabz Urea,SU-7658,789,5000
07/01/2022,Sarsabz Urea,SU-7658,608,5000
07/01/2022,CAN Sarsabz Fatima,CSF-9101,517,5080
07/01/2022,Sarsabz Urea,SU-7658,914,5000
07/01/2022,CAN Pak Arab Guwara,CPAG-1122,576,4150
07/01/2022,CAN Sarsabz Fatima,CSF-9101,571,5080
07/01/2022,CAN Pak Arab Guwara,CPAG-1122,827,4150
07/01/2022,CAN Pak Arab Guwara,CPAG-1122,921,4150
07/01/2022,CAN Pak Arab Guwara,CPAG-1122,929,4150
07/01/2022,Babar Sher Urea,BSR-0294,776,4795
07/01/2022,Sarsabz Urea,SU-7658,709,5000
07/01/2022,Nitrophos Sarsabz NP,NSP-5678,822,8050
07/01/2022,Nitrophos Sarsabz NP,NSP-5678,772,8050
07/01/2022,Babar Sher Urea,BSR-0294,774,4795
07/01/2022,Babar Sher Urea,BSR-0294,582,4795
07/01/2022,CAN Sarsabz Fatima,CSF-9101,564,5080
07/01/2022,CAN Sarsabz Fatima,CSF-9101,747,5080
07/01/2022,CAN Pak Arab Guwara,CPAG-1122,875,4150
07/01/2022,CAN Sarsabz Fatima,CSF-9101,999,5080
07/01/2022,CAN Sarsabz Fatima,CSF-9101,686,5080
07/01/2022,Sarsabz Urea,SU-7658,601,5000
07/01/2022,CAN Pak Arab Guwara,CPAG-1122,780,4150
07/01/2022,CAN Pak Arab Guwara,CPAG-1122,992,4150
07/01/2022,Nitrophos Sarsabz NP,NSP-5678,518,8050
07/01/2022,Nitrophos Sarsabz NP,NSP-5678,793,8050
07/01/2022,Nitrophos Sarsabz NP,NSP-5678,775,8050
07/01/2022,Nitrophos Sarsabz NP,NSP-5678,976,8050
07/01/2022,Sarsabz Urea,SU-7658,774,5000
07/01/2022,Nitrophos Sarsabz NP,NSP-5678,843,8050
07/01/2022,Sarsabz Urea,SU-7658,597,5000
07/01/2022,Sarsabz Urea,SU-7658,835,5000
07/01/2022,Babar Sher Urea,BSR-0294,892,4795
07/01/2022,CAN Sarsabz Fatima,CSF-9101,717,5080
07/01/2022,Sarsabz Urea,SU-7658,549,5000
07/01/2022,Nitrophos Sarsabz NP,NSP-5678,954,8050
07/01/2022,Sarsabz Urea,SU-7658,624,5000
07/01/2022,Babar Sher Urea,BSR-0294,742,4795
07/01/2022,CAN Pak Arab Guwara,CPAG-1122,735,4150
07/01/2022,CAN Pak Arab Guwara,CPAG-1122,546,4150
07/01/2022,Nitrophos Sarsabz NP,NSP-5678,612,8050
07/01/2022,Nitrophos Sarsabz NP,NSP-5678,797,8050
07/01/2022,Sarsabz Urea,SU-7658,792,5000
07/01/2022,Nitrophos Sarsabz NP,NSP-5678,559,8050
07/01/2022,Babar Sher Urea,BSR-0294,536,4795
07/01/2022,CAN Sarsabz Fatima,CSF-9101,845,5080
07/01/2022,Sarsabz Urea,SU-7658,811,5000
07/01/2022,CAN Sarsabz Fatima,CSF-9101,917,5080
07/01/2022,Sarsabz Urea,SU-7658,825,5000
07/01/2022,CAN Pak Arab Guwara,CPAG-1122,640,4150
07/01/2022,CAN Sarsabz Fatima,CSF-9101,823,5080
07/01/2022,CAN Sarsabz Fatima,CSF-9101,866,5080
07/01/2022,CAN Pak Arab Guwara,CPAG-1122,746,4150
07/01/2022,Babar Sher Urea,BSR-0294,743,4795
07/01/2022,CAN Pak Arab Guwara,CPAG-1122,748,4150
07/01/2022,Nitrophos Sarsabz NP,NSP-5678,735,8050
07/01/2022,Sarsabz Urea,SU-7658,932,5000
07/01/2022,Nitrophos Sarsabz NP,NSP-5678,666,8050
07/01/2022,CAN Pak Arab Guwara,CPAG-1122,671,4150
07/01/2022,CAN Sarsabz Fatima,CSF-9101,658,5080
07/01/2022,Babar Sher Urea,BSR-0294,806,4795
07/01/2022,Nitrophos Sarsabz NP,NSP-5678,547,8050
07/01/2022,Sarsabz Urea,SU-7658,921,5000
07/01/2022,Nitrophos Sarsabz NP,NSP-5678,711,8050
07/01/2022,Nitrophos Sarsabz NP,NSP-5678,779,8050
07/01/2022,Nitrophos Sarsabz NP,NSP-5678,670,8050
07/01/2022,Sarsabz Urea,SU-7658,900,5000
07/01/2022,Babar Sher Urea,BSR-0294,509,4795
07/01/2022,CAN Pak Arab Guwara,CPAG-1122,776,4150
07/01/2022,CAN Pak Arab Guwara,CPAG-1122,818,4150
07/01/2022,CAN Pak Arab Guwara,CPAG-1122,958,4150
08/01/2022,CAN Sarsabz Fatima,CSF-9101,948,5080
08/01/2022,Nitrophos Sarsabz NP,NSP-5678,681,8050
08/01/2022,CAN Pak Arab Guwara,CPAG-1122,869,4150
08/01/2022,Babar Sher Urea,BSR-0294,565,4795
08/01/2022,Nitrophos Sarsabz NP,NSP-5678,599,8050
08/01/2022,Sarsabz Urea,SU-7658,504,5000
08/01/2022,Babar Sher Urea,BSR-0294,844,4795
08/01/2022,Sarsabz Urea,SU-7658,604,5000
08/01/2022,CAN Pak Arab Guwara,CPAG-1122,745,4150
08/01/2022,Sarsabz Urea,SU-7658,849,5000
08/01/2022,Nitrophos Sarsabz NP,NSP-5678,754,8050
08/01/2022,Babar Sher Urea,BSR-0294,923,4795
08/01/2022,Babar Sher Urea,BSR-0294,688,4795
08/01/2022,CAN Pak Arab Guwara,CPAG-1122,567,4150
08/01/2022,Nitrophos Sarsabz NP,NSP-5678,824,8050
08/01/2022,Sarsabz Urea,SU-7658,874,5000
08/01/2022,Nitrophos Sarsabz NP,NSP-5678,895,8050
08/01/2022,CAN Pak Arab Guwara,CPAG-1122,796,4150
08/01/2022,CAN Sarsabz Fatima,CSF-9101,791,5080
08/01/2022,CAN Pak Arab Guwara,CPAG-1122,514,4150
08/01/2022,CAN Sarsabz Fatima,CSF-9101,859,5080
08/01/2022,Sarsabz Urea,SU-7658,971,5000
08/01/2022,Sarsabz Urea,SU-7658,730,5000
08/01/2022,CAN Pak Arab Guwara,CPAG-1122,878,4150
08/01/2022,CAN Pak Arab Guwara,CPAG-1122,990,4150
08/01/2022,Babar Sher Urea,BSR-0294,554,4795
08/01/2022,CAN Pak Arab Guwara,CPAG-1122,920,4150
08/01/2022,CAN Sarsabz Fatima,CSF-9101,693,5080
08/01/2022,Sarsabz Urea,SU-7658,670,5000
08/01/2022,CAN Sarsabz Fatima,CSF-9101,686,5080
08/01/2022,CAN Pak Arab Guwara,CPAG-1122,653,4150
08/01/2022,Nitrophos Sarsabz NP,NSP-5678,968,8050
08/01/2022,CAN Sarsabz Fatima,CSF-9101,729,5080
08/01/2022,Nitrophos Sarsabz NP,NSP-5678,655,8050
08/01/2022,Babar Sher Urea,BSR-0294,662,4795
08/01/2022,CAN Pak Arab Guwara,CPAG-1122,908,4150
08/01/2022,CAN Pak Arab Guwara,CPAG-1122,802,4150
08/01/2022,Sarsabz Urea,SU-7658,716,5000
08/01/2022,CAN Sarsabz Fatima,CSF-9101,511,5080
08/01/2022,CAN Sarsabz Fatima,CSF-9101,543,5080
08/01/2022,CAN Sarsabz Fatima,CSF-9101,861,5080
08/01/2022,Sarsabz Urea,SU-7658,523,5000
08/01/2022,Nitrophos Sarsabz NP,NSP-5678,880,8050
08/01/2022,Sarsabz Urea,SU-7658,936,5000
08/01/2022,CAN Sarsabz Fatima,CSF-9101,947,5080
08/01/2022,Nitrophos Sarsabz NP,NSP-5678,542,8050
08/01/2022,CAN Sarsabz Fatima,CSF-9101,552,5080
08/01/2022,Nitrophos Sarsabz NP,NSP-5678,621,8050
08/01/2022,Babar Sher Urea,BSR-0294,848,4795
08/01/2022,Babar Sher Urea,BSR-0294,976,4795
08/01/2022,Nitrophos Sarsabz NP,NSP-5678,742,8050
08/01/2022,CAN Pak Arab Guwara,CPAG-1122,738,4150
08/01/2022,Sarsabz Urea,SU-7658,714,5000
08/01/2022,Nitrophos Sarsabz NP,NSP-5678,976,8050
08/01/2022,CAN Pak Arab Guwara,CPAG-1122,954,4150
08/01/2022,Nitrophos Sarsabz NP,NSP-5678,940,8050
08/01/2022,Nitrophos Sarsabz NP,NSP-5678,707,8050
08/01/2022,CAN Pak Arab Guwara,CPAG-1122,728,4150
08/01/2022,Sarsabz Urea,SU-7658,816,5000
08/01/2022,CAN Sarsabz Fatima,CSF-9101,838,5080
08/01/2022,Babar Sher Urea,BSR-0294,981,4795
08/01/2022,Nitrophos Sarsabz NP,NSP-5678,893,8050
08/01/2022,Babar Sher Urea,BSR-0294,724,4795
08/01/2022,Babar Sher Urea,BSR-0294,511,4795
08/01/2022,CAN Pak Arab Guwara,CPAG-1122,989,4150
08/01/2022,Sarsabz Urea,SU-7658,960,5000
08/01/2022,CAN Pak Arab Guwara,CPAG-1122,544,4150
08/01/2022,Sarsabz Urea,SU-7658,621,5000
08/01/2022,Babar Sher Urea,BSR-0294,583,4795
08/01/2022,CAN Sarsabz Fatima,CSF-9101,707,5080
08/01/2022,Babar Sher Urea,BSR-0294,748,4795
08/01/2022,Sarsabz Urea,SU-7658,764,5000
08/01/2022,Nitrophos Sarsabz NP,NSP-5678,726,8050
08/01/2022,Babar Sher Urea,BSR-0294,559,4795
08/01/2022,CAN Pak Arab Guwara,CPAG-1122,692,4150
08/01/2022,Babar Sher Urea,BSR-0294,633,4795
08/01/2022,Nitrophos Sarsabz NP,NSP-5678,741,8050
08/01/2022,CAN Pak Arab Guwara,CPAG-1122,586,4150
08/01/2022,Nitrophos Sarsabz NP,NSP-5678,513,8050
08/01/2022,Nitrophos Sarsabz NP,NSP-5678,816,8050
08/01/2022,Babar Sher Urea,BSR-0294,847,4795
08/01/2022,Nitrophos Sarsabz NP,NSP-5678,905,8050
08/01/2022,CAN Sarsabz Fatima,CSF-9101,575,5080
08/01/2022,CAN Sarsabz Fatima,CSF-9101,984,5080
08/01/2022,CAN Pak Arab Guwara,CPAG-1122,645,4150
08/01/2022,Sarsabz Urea,SU-7658,959,5000
08/01/2022,Nitrophos Sarsabz NP,NSP-5678,745,8050
08/01/2022,Nitrophos Sarsabz NP,NSP-5678,653,8050
08/01/2022,Babar Sher Urea,BSR-0294,763,4795
08/01/2022,Sarsabz Urea,SU-7658,921,5000
08/01/2022,CAN Sarsabz Fatima,CSF-9101,543,5080
08/01/2022,CAN Pak Arab Guwara,CPAG-1122,587,4150
08/01/2022,CAN Pak Arab Guwara,CPAG-1122,708,4150
08/01/2022,Babar Sher Urea,BSR-0294,740,4795
08/01/2022,CAN Sarsabz Fatima,CSF-9101,579,5080
08/01/2022,CAN Sarsabz Fatima,CSF-9101,891,5080
08/01/2022,Sarsabz Urea,SU-7658,710,5000
08/01/2022,CAN Sarsabz Fatima,CSF-9101,856,5080
08/01/2022,CAN Sarsabz Fatima,CSF-9101,563,5080
08/01/2022,Nitrophos Sarsabz NP,NSP-5678,943,8050
09/01/2022,CAN Pak Arab Guwara,CPAG-1122,648,4150
09/01/2022,CAN Pak Arab Guwara,CPAG-1122,654,4150
09/01/2022,Babar Sher Urea,BSR-0294,601,4795
09/01/2022,Sarsabz Urea,SU-7658,622,5000
09/01/2022,Nitrophos Sarsabz NP,NSP-5678,913,8050
09/01/2022,CAN Sarsabz Fatima,CSF-9101,571,5080
09/01/2022,Nitrophos Sarsabz NP,NSP-5678,782,8050
09/01/2022,Sarsabz Urea,SU-7658,955,5000
09/01/2022,Babar Sher Urea,BSR-0294,746,4795
09/01/2022,Nitrophos Sarsabz NP,NSP-5678,595,8050
09/01/2022,Nitrophos Sarsabz NP,NSP-5678,783,8050
09/01/2022,CAN Pak Arab Guwara,CPAG-1122,591,4150
09/01/2022,Sarsabz Urea,SU-7658,900,5000
09/01/2022,Sarsabz Urea,SU-7658,938,5000
09/01/2022,Nitrophos Sarsabz NP,NSP-5678,777,8050
09/01/2022,CAN Sarsabz Fatima,CSF-9101,635,5080
09/01/2022,Sarsabz Urea,SU-7658,851,5000
09/01/2022,CAN Pak Arab Guwara,CPAG-1122,802,4150
09/01/2022,Babar Sher Urea,BSR-0294,787,4795
09/01/2022,Sarsabz Urea,SU-7658,867,5000
09/01/2022,Babar Sher Urea,BSR-0294,539,4795
09/01/2022,Sarsabz Urea,SU-7658,990,5000
09/01/2022,CAN Pak Arab Guwara,CPAG-1122,680,4150
09/01/2022,Nitrophos Sarsabz NP,NSP-5678,732,8050
09/01/2022,Babar Sher Urea,BSR-0294,920,4795
09/01/2022,Sarsabz Urea,SU-7658,575,5000
09/01/2022,CAN Pak Arab Guwara,CPAG-1122,676,4150
09/01/2022,Sarsabz Urea,SU-7658,820,5000
09/01/2022,Babar Sher Urea,BSR-0294,865,4795
09/01/2022,CAN Sarsabz Fatima,CSF-9101,892,5080
09/01/2022,Nitrophos Sarsabz NP,NSP-5678,687,8050
09/01/2022,Babar Sher Urea,BSR-0294,689,4795
09/01/2022,CAN Pak Arab Guwara,CPAG-1122,700,4150
09/01/2022,Babar Sher Urea,BSR-0294,932,4795
09/01/2022,Sarsabz Urea,SU-7658,587,5000
09/01/2022,Nitrophos Sarsabz NP,NSP-5678,889,8050
09/01/2022,CAN Sarsabz Fatima,CSF-9101,573,5080
09/01/2022,CAN Pak Arab Guwara,CPAG-1122,822,4150
09/01/2022,Nitrophos Sarsabz NP,NSP-5678,790,8050
09/01/2022,Babar Sher Urea,BSR-0294,501,4795
09/01/2022,CAN Pak Arab Guwara,CPAG-1122,745,4150
09/01/2022,Babar Sher Urea,BSR-0294,590,4795
09/01/2022,CAN Pak Arab Guwara,CPAG-1122,586,4150
09/01/2022,Sarsabz Urea,SU-7658,630,5000
09/01/2022,CAN Sarsabz Fatima,CSF-9101,874,5080
09/01/2022,Babar Sher Urea,BSR-0294,578,4795
09/01/2022,Nitrophos Sarsabz NP,NSP-5678,707,8050
09/01/2022,Sarsabz Urea,SU-7658,848,5000
09/01/2022,Nitrophos Sarsabz NP,NSP-5678,624,8050
09/01/2022,Babar Sher Urea,BSR-0294,574,4795
09/01/2022,Nitrophos Sarsabz NP,NSP-5678,886,8050
09/01/2022,Sarsabz Urea,SU-7658,876,5000
09/01/2022,Sarsabz Urea,SU-7658,580,5000
09/01/2022,CAN Pak Arab Guwara,CPAG-1122,641,4150
09/01/2022,Babar Sher Urea,BSR-0294,543,4795
09/01/2022,Babar Sher Urea,BSR-0294,798,4795
09/01/2022,CAN Pak Arab Guwara,CPAG-1122,816,4150
09/01/2022,Sarsabz Urea,SU-7658,646,5000
09/01/2022,Sarsabz Urea,SU-7658,733,5000
09/01/2022,Nitrophos Sarsabz NP,NSP-5678,639,8050
09/01/2022,Nitrophos Sarsabz NP,NSP-5678,927,8050
09/01/2022,Sarsabz Urea,SU-7658,735,5000
09/01/2022,Sarsabz Urea,SU-7658,864,5000
09/01/2022,Nitrophos Sarsabz NP,NSP-5678,813,8050
09/01/2022,Babar Sher Urea,BSR-0294,580,4795
09/01/2022,CAN Pak Arab Guwara,CPAG-1122,704,4150
09/01/2022,Nitrophos Sarsabz NP,NSP-5678,961,8050
09/01/2022,CAN Pak Arab Guwara,CPAG-1122,522,4150
09/01/2022,Nitrophos Sarsabz NP,NSP-5678,900,8050
09/01/2022,Nitrophos Sarsabz NP,NSP-5678,924,8050
09/01/2022,Sarsabz Urea,SU-7658,742,5000
09/01/2022,Sarsabz Urea,SU-7658,858,5000
09/01/2022,CAN Pak Arab Guwara,CPAG-1122,536,4150
09/01/2022,Babar Sher Urea,BSR-0294,716,4795
09/01/2022,Nitrophos Sarsabz NP,NSP-5678,502,8050
09/01/2022,Sarsabz Urea,SU-7658,598,5000
09/01/2022,Nitrophos Sarsabz NP,NSP-5678,626,8050
09/01/2022,Sarsabz Urea,SU-7658,545,5000
09/01/2022,CAN Pak Arab Guwara,CPAG-1122,745,4150
09/01/2022,Nitrophos Sarsabz NP,NSP-5678,553,8050
09/01/2022,CAN Sarsabz Fatima,CSF-9101,697,5080
09/01/2022,Nitrophos Sarsabz NP,NSP-5678,856,8050
